Function, File, Line, DependsOnEnt,DependsOnType,DependsOnFile
org.apache.commons.compress.archivers.ar.ArArchiveInputStream.getNextArEntry(),D:\Code\Tools\art_tools\scripts\dump\commons-compress\src\main\java\org\apache\commons\compress\archivers\ar\ArArchiveInputStream.java,82,ar.ArArchiveEntry,Typed,D:\Code\Tools\art_tools\scripts\dump\commons-compress\src\main\java\org\apache\commons\compress\archivers\ar\ArArchiveEntry.java
org.apache.commons.compress.archivers.ar.ArArchiveInputStream.getNextArEntry(),D:\Code\Tools\art_tools\scripts\dump\commons-compress\src\main\java\org\apache\commons\compress\archivers\ar\ArArchiveInputStream.java,84,ArArchiveEntry.getLength,Call,D:\Code\Tools\art_tools\scripts\dump\commons-compress\src\main\java\org\apache\commons\compress\archivers\ar\ArArchiveEntry.java
org.apache.commons.compress.archivers.ar.ArArchiveInputStream.getNextArEntry(),D:\Code\Tools\art_tools\scripts\dump\commons-compress\src\main\java\org\apache\commons\compress\archivers\ar\ArArchiveInputStream.java,90,ArArchiveEntry.HEADER,Use,D:\Code\Tools\art_tools\scripts\dump\commons-compress\src\main\java\org\apache\commons\compress\archivers\ar\ArArchiveEntry.java
org.apache.commons.compress.archivers.ar.ArArchiveInputStream.getNextArEntry(),D:\Code\Tools\art_tools\scripts\dump\commons-compress\src\main\java\org\apache\commons\compress\archivers\ar\ArArchiveInputStream.java,121,ArArchiveEntry.TRAILER,Use,D:\Code\Tools\art_tools\scripts\dump\commons-compress\src\main\java\org\apache\commons\compress\archivers\ar\ArArchiveEntry.java
org.apache.commons.compress.archivers.ar.ArArchiveInputStream.getNextArEntry(),D:\Code\Tools\art_tools\scripts\dump\commons-compress\src\main\java\org\apache\commons\compress\archivers\ar\ArArchiveInputStream.java,161,ArArchiveEntry.ArArchiveEntry,Call,D:\Code\Tools\art_tools\scripts\dump\commons-compress\src\main\java\org\apache\commons\compress\archivers\ar\ArArchiveEntry.java
org.apache.commons.compress.archivers.ar.ArArchiveInputStream.getNextArEntry(),D:\Code\Tools\art_tools\scripts\dump\commons-compress\src\main\java\org\apache\commons\compress\archivers\ar\ArArchiveInputStream.java,161,ar.ArArchiveEntry,Create,D:\Code\Tools\art_tools\scripts\dump\commons-compress\src\main\java\org\apache\commons\compress\archivers\ar\ArArchiveEntry.java
org.apache.commons.compress.archivers.ar.ArArchiveInputStream.getNextArEntry(),D:\Code\Tools\art_tools\scripts\dump\commons-compress\src\main\java\org\apache\commons\compress\archivers\ar\ArArchiveInputStream.java,91,length,Use,
org.apache.commons.compress.archivers.ar.ArArchiveInputStream.getNextArEntry(),D:\Code\Tools\art_tools\scripts\dump\commons-compress\src\main\java\org\apache\commons\compress\archivers\ar\ArArchiveInputStream.java,93,length,Use,
org.apache.commons.compress.archivers.ar.ArArchiveInputStream.getNextArEntry(),D:\Code\Tools\art_tools\scripts\dump\commons-compress\src\main\java\org\apache\commons\compress\archivers\ar\ArArchiveInputStream.java,96,length,Use,
org.apache.commons.compress.archivers.ar.ArArchiveInputStream.getNextArEntry(),D:\Code\Tools\art_tools\scripts\dump\commons-compress\src\main\java\org\apache\commons\compress\archivers\ar\ArArchiveInputStream.java,122,length,Use,
org.apache.commons.compress.archivers.ar.ArArchiveInputStream.getNextArEntry(),D:\Code\Tools\art_tools\scripts\dump\commons-compress\src\main\java\org\apache\commons\compress\archivers\ar\ArArchiveInputStream.java,124,length,Use,
org.apache.commons.compress.archivers.ar.ArArchiveInputStream.getNextArEntry(),D:\Code\Tools\art_tools\scripts\dump\commons-compress\src\main\java\org\apache\commons\compress\archivers\ar\ArArchiveInputStream.java,127,length,Use,
org.apache.commons.compress.archivers.ar.ArArchiveInputStream.getNextArEntry(),D:\Code\Tools\art_tools\scripts\dump\commons-compress\src\main\java\org\apache\commons\compress\archivers\ar\ArArchiveInputStream.java,94,ArchiveInputStream.getBytesRead,Call,D:\Code\Tools\art_tools\scripts\dump\commons-compress\src\main\java\org\apache\commons\compress\archivers\ArchiveInputStream.java
org.apache.commons.compress.archivers.ar.ArArchiveInputStream.getNextArEntry(),D:\Code\Tools\art_tools\scripts\dump\commons-compress\src\main\java\org\apache\commons\compress\archivers\ar\ArArchiveInputStream.java,103,ArchiveInputStream.read,Call,D:\Code\Tools\art_tools\scripts\dump\commons-compress\src\main\java\org\apache\commons\compress\archivers\ArchiveInputStream.java
org.apache.commons.compress.archivers.ar.ArArchiveInputStream.getNextArEntry(),D:\Code\Tools\art_tools\scripts\dump\commons-compress\src\main\java\org\apache\commons\compress\archivers\ar\ArArchiveInputStream.java,125,ArchiveInputStream.getBytesRead,Call,D:\Code\Tools\art_tools\scripts\dump\commons-compress\src\main\java\org\apache\commons\compress\archivers\ArchiveInputStream.java
org.apache.commons.compress.archivers.ar.ArArchiveInputStream.getNextArEntry(),D:\Code\Tools\art_tools\scripts\dump\commons-compress\src\main\java\org\apache\commons\compress\archivers\ar\ArArchiveInputStream.java,129,ArchiveInputStream.getBytesRead,Call,D:\Code\Tools\art_tools\scripts\dump\commons-compress\src\main\java\org\apache\commons\compress\archivers\ArchiveInputStream.java
org.apache.commons.compress.archivers.ar.ArArchiveInputStream.getNextArEntry(),D:\Code\Tools\art_tools\scripts\dump\commons-compress\src\main\java\org\apache\commons\compress\archivers\ar\ArArchiveInputStream.java,85,IOUtils.skip,Call,D:\Code\Tools\art_tools\scripts\dump\commons-compress\src\main\java\org\apache\commons\compress\utils\IOUtils.java
org.apache.commons.compress.archivers.ar.ArArchiveInputStream.getNextArEntry(),D:\Code\Tools\art_tools\scripts\dump\commons-compress\src\main\java\org\apache\commons\compress\archivers\ar\ArArchiveInputStream.java,90,ArchiveUtils.toAsciiBytes,Call,D:\Code\Tools\art_tools\scripts\dump\commons-compress\src\main\java\org\apache\commons\compress\utils\ArchiveUtils.java
org.apache.commons.compress.archivers.ar.ArArchiveInputStream.getNextArEntry(),D:\Code\Tools\art_tools\scripts\dump\commons-compress\src\main\java\org\apache\commons\compress\archivers\ar\ArArchiveInputStream.java,98,ArchiveUtils.toAsciiString,Call,D:\Code\Tools\art_tools\scripts\dump\commons-compress\src\main\java\org\apache\commons\compress\utils\ArchiveUtils.java
org.apache.commons.compress.archivers.ar.ArArchiveInputStream.getNextArEntry(),D:\Code\Tools\art_tools\scripts\dump\commons-compress\src\main\java\org\apache\commons\compress\archivers\ar\ArArchiveInputStream.java,121,ArchiveUtils.toAsciiBytes,Call,D:\Code\Tools\art_tools\scripts\dump\commons-compress\src\main\java\org\apache\commons\compress\utils\ArchiveUtils.java
org.apache.commons.compress.archivers.ar.ArArchiveInputStream.getNextArEntry(),D:\Code\Tools\art_tools\scripts\dump\commons-compress\src\main\java\org\apache\commons\compress\archivers\ar\ArArchiveInputStream.java,139,ArchiveUtils.toAsciiString,Call,D:\Code\Tools\art_tools\scripts\dump\commons-compress\src\main\java\org\apache\commons\compress\utils\ArchiveUtils.java
org.apache.commons.compress.archivers.ar.ArArchiveInputStream.getNextEntry(),D:\Code\Tools\art_tools\scripts\dump\commons-compress\src\main\java\org\apache\commons\compress\archivers\ar\ArArchiveInputStream.java,221,archivers.ArchiveEntry,Typed,D:\Code\Tools\art_tools\scripts\dump\commons-compress\src\main\java\org\apache\commons\compress\archivers\ArchiveEntry.java
org.apache.commons.compress.archivers.ar.ArArchiveInputStream.read(byte[] b,int off,int len),D:\Code\Tools\art_tools\scripts\dump\commons-compress\src\main\java\org\apache\commons\compress\archivers\ar\ArArchiveInputStream.java,248,ArArchiveEntry.getLength,Call,D:\Code\Tools\art_tools\scripts\dump\commons-compress\src\main\java\org\apache\commons\compress\archivers\ar\ArArchiveEntry.java
